Filename,Predictions
1721.jpg,13
25684.jpg,0
22302.jpg,7
17501.jpg,4
11125.jpg,18
30207.jpg,18
13119.jpg,0
7643.jpg,4
19686.jpg,14
9139.jpg,4
289.jpg,6
6780.jpg,9
31485.jpg,12
28700.jpg,17
16580.jpg,12
19436.jpg,3
11416.jpg,2
14664.jpg,6
8255.jpg,0
13306.jpg,9
30853.jpg,12
9677.jpg,6
24435.jpg,11
3034.jpg,6
4160.jpg,13
11553.jpg,7
12912.jpg,19
24894.jpg,11
9239.jpg,9
24811.jpg,9
12394.jpg,2
26937.jpg,7
26754.jpg,2
21459.jpg,17
13233.jpg,3
30671.jpg,5
28607.jpg,19
5789.jpg,13
24189.jpg,17
31893.jpg,9
5963.jpg,4
31259.jpg,11
5680.jpg,16
6174.jpg,6
19855.jpg,11
18828.jpg,16
20121.jpg,6
4958.jpg,18
16417.jpg,2
11604.jpg,3
15172.jpg,14
3326.jpg,3
19094.jpg,8
24115.jpg,6
5344.jpg,7
22340.jpg,12
20676.jpg,3
29206.jpg,9
22351.jpg,7
1132.jpg,17
17518.jpg,9
14696.jpg,19
4765.jpg,6
16682.jpg,9
2880.jpg,2
15431.jpg,3
27999.jpg,14
3156.jpg,19
26391.jpg,14
16147.jpg,0
18260.jpg,9
21093.jpg,13
9627.jpg,18
15124.jpg,11
30958.jpg,4
3912.jpg,16
26543.jpg,9
9487.jpg,16
2534.jpg,3
2990.jpg,14
214.jpg,12
4388.jpg,16
7011.jpg,2
19427.jpg,6
303.jpg,9
7412.jpg,9
18887.jpg,9
20905.jpg,14
18587.jpg,4
26835.jpg,9
12030.jpg,19
15210.jpg,11
26232.jpg,9
7349.jpg,19
3764.jpg,19
12299.jpg,18
5266.jpg,2
26208.jpg,9
29767.jpg,14
18642.jpg,9
16902.jpg,4
17701.jpg,2
28413.jpg,17
4188.jpg,12
4361.jpg,2
18486.jpg,6
332.jpg,16
1698.jpg,14
25393.jpg,2
1646.jpg,1
8623.jpg,8
19101.jpg,12
17740.jpg,7
21493.jpg,19
20316.jpg,12
20720.jpg,17
21500.jpg,2
30733.jpg,6
1476.jpg,0
8152.jpg,2
5194.jpg,9
2231.jpg,17
24316.jpg,19
26781.jpg,17
25419.jpg,9
22055.jpg,14
8329.jpg,19
13495.jpg,17
10721.jpg,14
6210.jpg,17
17140.jpg,18
19470.jpg,4
27972.jpg,19
8980.jpg,4
23057.jpg,12
1271.jpg,8
23232.jpg,9
13826.jpg,3
22105.jpg,17
26585.jpg,7
413.jpg,4
24668.jpg,19
1050.jpg,2
17600.jpg,9
8777.jpg,9
5533.jpg,7
22435.jpg,9
12623.jpg,7
